	id	sentence	Past	Future
1296	Reagan_1987_80	I wouldn't let them do it then; I won't let them do it now or in the future.	0.0	1.0
1297	Taft_1912_304	The existing one is inadequate, and everyone who has studied the question admits it.	1.0	0.0
1298	Bush_2008_200	Last month, Osama bin Laden released a tape in which he railed against Iraqi tribal leaders who have turned on Al Qaeda and admitted that Coalition forces are growing stronger in Iraq.	1.0	0.0
1299	Carter_1978_129	It'll have its first impact on the 1978 crops.	0.0	1.0
1300	Obama_2010_276	I'm also calling on Congress to continue down the path of earmark reform.	0.0	1.0
1302	Bush_1992_267	And a responsibility to obey the law.	0.0	1.0
1303	Obama_2012_199	The development of natural gas will create jobs and power trucks and factories that are cleaner and cheaper, proving that we don't have to choose between our environment and our economy.	0.0	1.0
1304	Coolidge_1926_435	To relieve the land of the burdens that came from the war, to release to the individual more of the fruits of his own industry, to increase his earning capacity and decrease his hours of labor, to enlarge the circle of his vision through good roads and better transportation, to lace before him the opportunity for education both in science and in art, to leave him free to receive the inspiration of religion, all these are ideals which deliver him from the servitude of the body and exalt him to the service of the soul.	0.0	0.0
1305	Kennedy_1962_150	With the approval of this Congress, we have undertaken in the past year a great new effort in outer space.	1.0	0.0
1306	Kennedy_1962_82	And I shall recommend plans for a massive attack to end this adult illiteracy.	0.0	1.0
1307	Eisenhower_1959_92	In the foreseeable future they are not likely to be significantly lower.	0.0	1.0
1308	Coolidge_1925_177	It does not seem that the authority to give advisory opinions interferes with the independence of the court.	0.0	1.0
1309	Clinton_1997_113	I thank you, Mr. Vice President, and I thank you especially, Tipper, for what you're doing.	0.0	0.0
1310	Bush_2004_59	The killers will fail, and the Iraqi people will live in freedom.	0.0	1.0
1311	Coolidge_1924_30	The less they are, the more the people can work for themselves.	0.0	1.0
1312	Coolidge_1924_61	The Government can not successfully insure prosperity or fix prices by legislative fiat.	0.0	1.0
1313	Obama_2013_61	The American people have worked too hard, for too long, rebuilding from one crisis to see their elected officials cause another.	1.0	0.0
1315	Hoover_1929_107	Prices of agricultural products dealt in upon the great markets have been affected in sympathy with the stock crash.	1.0	0.0
1316	Obama_2014_106	So let's get immigration reform done this year.	0.0	1.0
1317	Obama_2012_207	Before the recession, the factory only made luxury yachts.	1.0	0.0
1318	Roosevelt_1945_13	The speed with which we recovered from this savage attack was largely possible because we have one supreme commander in complete control of all the Allied armies in France.	1.0	0.0
1319	Obama_2014_8	Here are the results of your efforts:  The lowest unemployment rate in over five years.	1.0	0.0
1320	Roosevelt_1907_283	A strike of telegraph operators seriously interfered with telegraphic communication, causing great damage to business interests and serious inconvenience to the general public.	1.0	0.0
1321	Roosevelt_1906_265	It was a graduated tax; though small in amount, the rate was increased with the amount left to any individual, exceptions being made in the case of certain close kin.	1.0	0.0
1322	Bush_2005_232	"As Franklin Roosevelt once reminded Americans, ""Each age is a dream that is dying, or one that is coming to birth."""	1.0	0.0
1323	Eisenhower_1959_89	The marked forward thrust of our economy reaffirms our confidence in competitive enterprise.	0.0	1.0
1324	Obama_2015_112	It's the right thing to do.	0.0	1.0
1325	Bush_2002_69	We'll be deliberate; yet, time is not on our side.	0.0	1.0
1326	Nixon_1973_7	The role of the Federal Government as we approach our third century of independence should not be to dominate any facet of American life, but rather to aid and encourage people, communities and institutions to deal with as many of the difficulties and challenges facing them as possible, and to help see to it that every American has a full and equal opportunity to realize his or her potential.	0.0	1.0
1327	Roosevelt_1908_353	Now the floods have carried destruction all over the land and the valley is a stony desert.	0.0	0.0
1328	Taft_1911_298	These conditions have been the cause of uneasiness in European diplomacy, but thus far without direct political concern to the United States.	1.0	0.0
1329	Bush_2006_17	In reality, the future security of America depends on it.	0.0	1.0
1330	Reagan_1985_85	Second, we must not relax our efforts to restore military strength just as we near our goal of a fully equipped, trained, and ready professional corps.	0.0	1.0
1331	Coolidge_1927_47	The provisions of the law lately enacted are being executed as fast as the practical difficulties of an orderly and stable development permit.	0.0	0.0
1332	Coolidge_1927_208	The farmer will be greatly benefited by similar action in many States.	0.0	1.0
1333	Reagan_1984_202	So, I ask your help in assisting more communities to break the bondage of dependency.	0.0	1.0
1334	Roosevelt_1906_342	It is neither safe nor proper to leave the question of polygamy to be dealt with by the several States.	0.0	1.0
1335	Bush_2007_247	You see this spirit often if you know where to look, and tonight we need only look above to the gallery.	0.0	0.0
1336	Roosevelt_1936_7	International consultation and widespread hope for the bettering of relations between the Nations gave to all of us a reasonable expectation that the barriers to mutual confidence, to increased trade, and to the peaceful settlement of disputes could be progressively removed.	0.0	1.0
1337	Truman_1946_733	This is shocking evidence that large sections of the population are at substandard levels of health.	0.0	0.0
1338	Clinton_1994_113	That's not just bad policy, it's wrong and we ought to change it.	0.0	1.0
1339	Truman_1946_894	My decision not to recommend additional tax reductions at this time is made in the light of existing economic conditions and prospects.	0.0	1.0
1340	Reagan_1987_66	"Franklin Roosevelt said we ""are determined to do everything possible to maintain peace on this hemisphere."""	1.0	0.0
1341	Roosevelt_1901_260	The scientific bureaus generally should be put under the Department of Agriculture.	0.0	1.0
1342	Clinton_1997_285	We must increase funding for weapons modernization by the year 2000.	0.0	1.0
1343	Taft_1910_36	To return the visit of the Special Embassy announcing the accession of His Majesty Mehemet V, Emperor of the Ottomans, I sent to Constantinople a Special Ambassador who, in addition to this mission of ceremony, was charged with the duty of expressing to the Ottoman Government the value attached by the Government of the United States to increased and more important relations between the countries and the desire of the United States to contribute to the larger economic and commercial development due to the new regime in Turkey.	1.0	1.0
1344	Bush_1989_159	The causes of homelessness are many; the history is long.	1.0	0.0
1345	Coolidge_1926_56	The estimated surplus, however, for June 30, 1928, is not much larger than is required in a going business of nearly $4,000,000,000.	0.0	1.0
1346	Kennedy_1963_34	Designed to check inflation in earlier years, it now checks growth instead.	1.0	0.0
1347	McKinley_1900_389	In the meantime the municipal and departmental governments will continue to report to the Military Governor and be subject to his administrative supervision and control, under your direction, but that supervision and control will be confined within the narrowest limits consistent with the requirement that the powers of government in the municipalities and departments shall be honestly and effectively exercised and that law and order and individual freedom shall be maintained.	0.0	1.0
1348	Bush_1992_289	Tell the American farmer who feeds his country and the world.	0.0	1.0
1349	Eisenhower_1954_105	Some of our vital heavy materials come increasingly from Canada.	0.0	0.0
1350	Truman_1947_228	The major concern of each of us should be the promotion of collective security, not the advancement of individual security.	0.0	0.0
1351	Eisenhower_1954_108	I urge the Congress promptly to approve our participation in its construction.	0.0	1.0
1352	Roosevelt_1943_68	It has reflected a normal American impatience to get on with the job.	1.0	0.0
1353	Reagan_1988_13	Let's prove to them and to ourselves that democracy works even in an election year.	0.0	1.0
1354	Hoover_1930_138	VETERANS  The Nation has generously expanded its care for veterans.	1.0	0.0
1355	Harding_1922_40	It has to do with more than agriculture.	0.0	0.0
1356	Eisenhower_1960_203	"In doing so we must realize that nothing is really solved and ruinous tendencies are set in motion by yielding to the deceptive bait of the ""easy"" Federal tax dollar."	0.0	0.0
1357	Eisenhower_1960_27	Still another avenue may be found in the field of disarmament, in which the Soviets have professed a readiness to negotiate seriously.	0.0	1.0
1358	Clinton_1998_17	For five years now, we have met the challenge of these changes as Americans have at every turning point in our history, by renewing the very idea of America, widening the circle of opportunity, deepening the meaning of our freedom, forging a more perfect union.	1.0	1.0
1359	Truman_1953_180	So situated, they can use their armies and their economic power to set up simultaneously a whole series of threats--or inducements--to such widely dispersed places as Western Germany, Iran, and Japan.	0.0	1.0
1360	Roosevelt_1905_192	The great insurance companies afford striking examples of corporations whose business has extended so far beyond the jurisdiction of the States which created them as to preclude strict enforcement of supervision and regulation by the parent States.	1.0	0.0
1361	Coolidge_1925_73	Taking into account the factors I have mentioned, I believe that present Federal expenses are not far out of line with pre-war expenses.	0.0	0.0
1362	Coolidge_1925_288	On the other hand, there are localities and individuals who have had one of their most prosperous years.	1.0	0.0
1363	Roosevelt_1903_350	The question is simply whether or not we shall have an isthmian canal.	0.0	1.0
1364	Truman_1946_258	Great progress has been made in the repatriation of displaced persons and of prisoners of war.	1.0	0.0
1365	Taft_1912_619	CLASSIFICATION OF POSTMASTERS  A trial, during the past three years, of the system of classifying fourth-class postmasters in that part of the country lying between the Mississippi River on the west, Canada on the north, the Atlantic Ocean on the east, and Mason and Dixon's line on the south has been sufficiently satisfactory to justify the postal authorities in recommending the extension of the order to include all the fourth-class postmasters in the country.	1.0	0.0
1366	Eisenhower_1955_275	Moreover, the earnings and savings of our wage earners are no longer depreciating in value.	1.0	0.0
1367	Coolidge_1926_430	But its face ought always to be turned upward, its vision ought always to be fixed on high.	0.0	1.0
1368	Clinton_2000_34	"At the dawn of the last century, Theodore Roosevelt said, ""the one characteristic more essential than any other is foresight."	1.0	0.0
1369	Obama_2015_216	Of course, if there's one thing this new century has taught us, it's that we cannot separate our work here at home from challenges beyond our shores.	1.0	0.0
1370	Obama_2015_283	That's why we've set aside more public lands and waters than any administration in history.	1.0	0.0
1371	Roosevelt_1907_697	The ships must be kept together, and their objective made the enemies' fleet.	0.0	0.0
1372	Harding_1922_101	Therefore the partisan membership may well be abolished, and decisions should be made by an impartial tribunal.	0.0	1.0
1373	Roosevelt_1905_459	This ought to be remedied by appropriate legislation.	0.0	1.0
1374	Wilson_1916_44	We ought to do it at once.	0.0	1.0
1375	Obama_2010_164	So tonight, we set a new goal: We will double our exports over the next five years, an increase that will support two million jobs in America.	0.0	1.0
1376	Clinton_1996_344	None of us can finish the race alone.	0.0	1.0
1377	Truman_1946_79	Many concessions and adjustments will be required.	0.0	1.0
1378	Eisenhower_1957_64	Our concern for the well-being of farm families demands that we constantly search for new ways by which they can share more fully in our unprecedented prosperity.	0.0	1.0
1379	Obama_2013_120	The states with the best ideas to create jobs and lower energy bills by constructing more efficient buildings will receive federal support to help make it happen.	0.0	1.0
1380	Coolidge_1926_136	Out of the discussion of various proposals which can be had before the Committees of Agriculture some measure ought to be perfected which would be generally satisfactory.	0.0	1.0
1381	McKinley_1900_316	In the general fund, which is wholly separate from the reserve and trust funds, there was on November 30, $70,090,073.15 in gold coin and bullion, to which should be added $22,957,300 in gold certificates subject to issue, against which there is held in the Division of Redemption gold coin and bullion, making a total holding of free gold amounting to $93,047,373.15.	1.0	1.0
1382	Taft_1909_372	Already a movement has been started by prominent Negroes, encouraged by prominent white people and the press.	1.0	0.0
1383	Coolidge_1924_222	We have every desire to help.	0.0	1.0
1384	Roosevelt_1904_477	Of course ample means must be provided for enabling the personnel of the Navy to be brought to the highest point of efficiency.	0.0	1.0
1385	Clinton_1996_132	Our third challenge is to help every American who is willing to work for it, achieve economic security in this new age.	0.0	1.0
1386	Coolidge_1923_17	We realize the common bond of humanity.	0.0	0.0
1387	Clinton_2000_267	Globalization is about more than economics.	0.0	1.0
1388	Clinton_1997_168	Over the past four years the Family and Medical Leave Law has helped millions of Americans to take time off to be with their families.	1.0	0.0
1389	Truman_1947_155	Expenditures relating to the war are still high.	0.0	0.0
1390	Roosevelt_1906_280	The difficulty of amending the Constitution is so great that only real necessity can justify a resort thereto.	0.0	1.0
1391	Roosevelt_1901_677	Indeed, from every quarter of the civilized world we received, at the time of the President's death, assurances of such grief and regard as to touch the hearts of our people.	1.0	0.0
1393	Truman_1946_481	Unless the Price Control Act is renewed there will be no limit to which our price levels would soar.	0.0	1.0
1394	Taft_1911_420	One effect of this method of assessment would be that, regardless of the rate of duty, there would be an increase in the supply and variety of wool by making available to the American market wools of both low and fine quality now excluded.	0.0	1.0
1395	Obama_2009_196	And we will expand our commitment to charter schools.	0.0	1.0
1396	Clinton_1998_269	I hope to goodness before I finish I can think of something to say 'Follow the Senate' on so I'll be out of trouble!	0.0	1.0
1397	Eisenhower_1955_236	Yet essential Federal tasks remain to be done.	0.0	1.0
1398	Obama_2010_213	As temperatures cool, I want everyone to take another look at the plan we've proposed.	1.0	1.0
1399	Bush_2007_134	Al Qaeda and its followers are Sunni extremists, possessed by hatred and commanded by a harsh and narrow ideology.	0.0	0.0
1400	Harding_1922_215	The influence of the United States in bringing near the settlement of an ancient dispute between South American nations is added proof of the glow of peace in ample understanding.	1.0	0.0
1401	Roosevelt_1907_685	We are extremely deficient in coaling stations and docks on the Pacific, and this deficiency should not longer be permitted to exist.	0.0	1.0
1402	Clinton_1998_86	I also ask this Congress to support our efforts to enlist colleges and universities to reach out to disadvantaged children starting in the sixth grade so that they can get the guidance and hope they need so they can know that they, too, will be able to go on to college.	0.0	1.0
1403	Truman_1946_111	Every family should build a decent home.	0.0	1.0
1404	Eisenhower_1954_212	In addition we shall continue to protect and improve our national forests, parks, monuments and other natural and historic sites, as well as our fishery and wildlife resources.	0.0	1.0
1405	Carter_1981_362	During this decade, highway investments will be needed to increase productivity, particularly in the elimination of bottlenecks, provide more efficient connections to ports and seek low-cost solutions to traffic demand.	1.0	1.0
1406	Ford_1976_215	We have taken the role of leadership in launching a serious and hopeful dialog between the industrial world and the developing world.	0.0	1.0
1407	Obama_2009_235	We are now carefully reviewing our policies in both wars, and I will soon announce a way forward in Iraq that leaves Iraq to its people and responsibly ends this war.	0.0	1.0
1408	Nixon_1970_190	Even more than the programs I have described today, what this Nation needs is an example from its elected leaders in providing the spiritual and moral leadership which no programs for material progress can satisfy.	0.0	1.0
1409	Taft_1911_202	I understood from you in Washington that Gen. Aleshire said that you could probably meet all the additional expense of this whole movement out of the present appropriations if the troops continue in Texas for three months.	1.0	1.0
1410	Bush_2003_166	America's duty is familiar.	0.0	1.0
1411	Bush_2004_247	Tonight I ask you to consider another group of Americans in need of help.	0.0	1.0
1413	Bush_2001_186	And millions of additional American families will be removed from the income tax rolls entirely.	0.0	1.0
1414	Hoover_1931_113	Of this, however, $153,000,000 is offset by increased cash balances.	0.0	1.0
1415	Obama_2012_325	Send me a bill that bans insider trading by Members of Congress, and I will sign it tomorrow.	0.0	1.0
1416	Truman_1946_95	Private capital and private management are entitled to adequate reward for efficiency, but business must recognize that its reward results from the employment of the resources of the Nation.	0.0	0.0
1417	Bush_2001_277	Thank you.	0.0	0.0
1418	Ford_1977_28	During the same period our national security needs were steadily shortchanged.	1.0	0.0
1419	Wilson_1913_55	Its report ought to make it easier for us to determine what methods will be best suited to our own farmers.	0.0	1.0
1420	Roosevelt_1901_117	Corporations engaged in interstate commerce should be regulated if they are found to exercise a license working to the public injury.	0.0	1.0
1421	Taft_1910_9	The Tribunal constituted at The Hague by the Governments of the United States and Venezuela has completed its deliberations and has rendered an award in the case of the Orinoco Steamship Company against Venezuela.	1.0	0.0
1422	Bush_1992_75	This is a fact: Strength in the pursuit of peace is no vice; isolationism in the pursuit of security is no virtue.	0.0	0.0
1423	Bush_1991_201	I am heartened that we are not being asked to bear alone the financial burden of this struggle.	0.0	1.0
1424	Truman_1946_1010	It is imperative that we give all necessary aid within our means to the people who have borne the ravages of war.	1.0	1.0
1425	Roosevelt_1905_649	The war, the rinderpest, the locusts, the drought, and the cholera have been united as causes to prevent a return of the prosperity much needed in the islands.	0.0	1.0
1426	Clinton_1998_327	Our culture lives in every community, and every community has places of historic value that tell our stories as Americans.	1.0	0.0
1427	McKinley_1900_129	Taking, as a point of departure, the Imperial edict appointing Earl Li Hung Chang and Prince Ching plenipotentiaries to arrange a settlement, and the edict of September 25, whereby certain high officials were designated for punishment, this Government has moved, in concert with the other powers, toward the opening of negotiations, which Mr. Conger, assisted by Mr. Rockhill, has been authorized to conduct on behalf of the United States.	0.0	1.0
1428	Taft_1912_636	As a result of the investigation the department, after giving the subject careful consideration, decided to urge the abandonment of the present plan of fixing compensation on the basis of the weight of the mails carried, a plan that has proved to be exceedingly expensive and in other respects unsatisfactory.	1.0	1.0
1429	Johnson_1967_192	I welcome your views, as I have welcomed working with you for 30 years as a colleague and as Vice President and President.	1.0	1.0
1430	Bush_1989_252	To the farmers of America, we appreciate the bounty you provide.	0.0	0.0
1431	Clinton_1993_63	And so, we will insist on fair trade rules in international markets as a part of a national economic strategy to expand trade, including the successful completion of the latest round of world trade talks and the successful completion of a North American Free Trade Agreement with appropriate safeguards for our workers and for the environment.	0.0	1.0
1432	Bush_1989_277	"Humanity with all its fears, With all the hopes of future years, Is hanging breathless on thy fate!"""	0.0	1.0
1433	Obama_2010_274	Well I don't think American elections should be bankrolled by America's most powerful interests, or worse, by foreign entities.	0.0	1.0
1434	Kennedy_1962_229	This is the year to decide.	0.0	1.0
1435	Roosevelt_1907_235	Much of the attack on the use of the process of injunction is wholly without warrant; but I am constrained to express the belief that for some of it there is warrant.	0.0	0.0
1436	Taft_1911_614	MEASURES TO PREVENT DELAY AND UNNECESSARY COST OF LITIGATION.	0.0	1.0
1437	Coolidge_1926_98	We have practically relieved the farmer of any Federal income tax.	1.0	0.0
1438	Roosevelt_1906_133	Corruption is never so rife as in communities where the demagog and the agitator bear full sway, because in such communities all moral bands become loosened, and hysteria and sensationalism replace the spirit of sound judgment and fair dealing as between man and man.	0.0	0.0
1439	Roosevelt_1903_145	It will be remembered that during the second session of the last Congress Great Britain, Germany, and Italy formed an alliance for the purpose of blockading the ports of Venezuela and using such other means of pressure as would secure a settlement of claims due, as they alleged, to certain of their subjects.	0.0	1.0
1440	Roosevelt_1905_756	The greater part of the necessary preliminary work has been done.	1.0	0.0
1441	Johnson_1967_165	Legislatively and administratively we took several billions out of the economy.	1.0	0.0
1442	Clinton_2000_307	Today, I propose a tax credit to speed the development of vaccines for diseases like malaria, TB and AIDS.	0.0	1.0
1443	Ford_1975_206	In recent years, under the stress of the Vietnam war, legislative restrictions on the President's ability to execute foreign policy and military decisions have proliferated.	1.0	1.0
1444	Obama_2014_62	We'll need Congress to protect more than three million jobs by finishing transportation and waterways bills this summer.	0.0	1.0
1445	Reagan_1987_135	The Congress will soon receive my comprehensive proposals to enhance our competitiveness, including new science and technology centers and strong new funding for basic research.	0.0	1.0
1446	Roosevelt_1906_505	He carried with him a message of peace and friendship, and of strong desire for good understanding and mutual helpfulness; and he was everywhere received in the spirit of his message.	1.0	0.0
1447	Harding_1922_160	In order to bring about a full understanding of duties and responsibilities as thus distributed, I purpose to invite the governors of the States and Territories, at an early opportunity, to a conference with the Federal Executive authority.	0.0	1.0
1448	Bush_2006_248	We are removing debris, repairing highways, and building stronger levees.	0.0	1.0
1449	Coolidge_1927_397	This has been made possible in part through the service of the Federal Board for Vocational Education, which is cooperating with the States in a program to increase the technical knowledge and skill of the wage earner.	1.0	1.0
1450	Eisenhower_1958_165	Let's stick to facts!	0.0	0.0
1451	Roosevelt_1907_252	In other words, a model employers' liability act, far-reaching and thoroughgoing, should be enacted which should apply to all positions, public and private, over which the National Government has jurisdiction.	0.0	1.0
1452	Roosevelt_1908_282	All that is necessary is that the courts as a whole should exercise this power with the farsighted wisdom already shown by those judges who scan the future while they act in the present.	0.0	1.0
1453	Taft_1912_135	The object of the proposed legislation is, in brief, to enable the Executive to apply, as the case may require, to any or all commodities, whether or not on the free list from a country which discriminates against the United States, a graduated scale of duties up to the maximum Of 25 per cent ad valorem provided in the present law.	0.0	1.0
1454	Carter_1981_1032	Also, during 1980 we initiated and carried out a withdrawal from our nuclear weapons stockpile in Europe of 1,000 nuclear warheads.	1.0	0.0
1455	Truman_1953_299	This transformation has been brought to pass in the seven years from Alamogordo to Eniwetok.	1.0	0.0
1456	Eisenhower_1959_131	We need a National Goal.	0.0	1.0
1457	Taft_1912_682	In furtherance of my invitation, a special commission visited European countries during the past summer, and received assurance of hearty cooperation in the task of bringing together a universal industrial, military, and naval display on an unprecedented scale.	1.0	1.0
1458	Carter_1978_57	There was a good growth in business profits and investments, the source of more jobs for our workers, and a higher standard of living for all our people.	1.0	0.0
1459	Taft_1911_462	The actual disbursements for the year ending June 30, 1910, exclusive of the Panama Canal and the postal service disbursements, were $659,705,391.08, making a decrease Of $5,567,393.19 in yearly expenditures in the year 1911 under that of 1910.	1.0	0.0
1460	Obama_2010_392	"We are American."""	0.0	0.0
1461	Roosevelt_1907_454	There was a considerable decrease in the output for May and June owing partly to the advent of the rainy season and partly to temporary trouble with the steam shovel men over the question of wages.	1.0	0.0
1462	Bush_1989_235	I've asked the Secretary of State to visit Europe next week and to consult with our allies on the wide range of challenges and opportunities we face together, including East-West relations.	1.0	1.0
1463	Truman_1946_731	A sustained high level of consumer purchases is a basic ingredient of a prosperous economy.	0.0	1.0
1464	Clinton_1999_147	But only Congress can pass a Patients' Bill of Rights for all Americans.	0.0	1.0
1465	Johnson_1967_184	So this proposal is that while we have this problem and this emergency in Vietnam, while we are trying to meet the needs of our people at home, your Government asks for slightly more than one-fourth of that tax cut each year in order to try to hold our budget deficit in fiscal 1968 within prudent limits and to give our country and to give our fighting men the help they need in this hour of trial.	0.0	1.0
1466	Taft_1909_248	I have approved the execution of the plan proposed because of the greater efficiency and economy it promises.	1.0	1.0
1467	Carter_1979_69	Above all, we must meet the challenges of inflation as a united people.	0.0	1.0
1468	Coolidge_1925_429	We should have this information before creating further obligations for retirement annuities which will become liabilities to be met in the future from the money of the taxpayer.	0.0	1.0
1469	Trump_2017_254	We must learn from the mistakes of the past.	1.0	0.0
1470	Roosevelt_1945_277	"Of these rights the most fundamental, and one on which the fulfillment of the others in large degree depends, is the ""right to a useful and remunerative job in the industries or shops or farms or mines of the Nation."""	0.0	0.0
1471	Roosevelt_1935_119	I cannot praise too highly the cheerful work of the Civil Service employees, and of those temporarily working for the Government.	1.0	0.0
1472	Roosevelt_1945_16	Further desperate attempts may well be made to break our lines, to slow our progress.	0.0	1.0
1473	Roosevelt_1935_108	The work itself will cover a wide field including clearance of slums, which for adequate reasons cannot be undertaken by private capital; in rural housing of several kinds, where, again, private capital is unable to function; in rural electrification; in the reforestation of the great watersheds of the Nation; in an intensified program to prevent soil erosion and to reclaim blighted areas; in improving existing road systems and in constructing national highways designed to handle modern traffic; in the elimination of grade crossings; in the extension and enlargement of the successful work of the Civilian Conservation Corps; in non-Federal works, mostly self-liquidating and highly useful to local divisions of Government; and on many other projects which the Nation needs and cannot afford to neglect.	1.0	1.0
1475	Roosevelt_1905_139	I hope that such a law will be prepared and enacted as speedily as possible.	0.0	1.0
1476	Obama_2014_125	She'd been steadily employed since she was a teenager.	1.0	0.0
1477	Reagan_1983_105	This is a goal that every American who's ever struggled with a tax form can understand.	1.0	1.0
1478	Obama_2013_174	Real reform means strong border security, and we can build on the progress my Administration has already made -- putting more boots on the southern border than at any time in our history, and reducing illegal crossings to their lowest levels in 40 years.	1.0	1.0
1479	Reagan_1982_148	Starting in fiscal 1984, the Federal Government will assume full responsibility for the cost of the rapidly growing Medicaid program to go along with its existing responsibility for Medicare.	0.0	1.0
1480	Roosevelt_1901_310	There should be no extravagance, and the believers in the need of irrigation will most benefit their cause by seeing to it that it is free from the least taint of excessive or reckless expenditure of the public moneys.	0.0	1.0
1481	Reagan_1983_74	The strength of our national defense must be restored so that we can pursue prosperity and peace and freedom while maintaining our commitment to the truly needy.	0.0	1.0
1482	Coolidge_1923_239	They were created by people who had a background of self-government.	1.0	0.0
1483	Hoover_1930_88	The Red Cross can relieve the cases of individual distress by the sympathetic assistance of our people.	0.0	1.0
1484	Coolidge_1926_51	Millions of individuals and corporations are making a direct contribution to the National Treasury which runs from 11/2 to 25 per cent of their income, besides a number of special requirements, like automobile and admission taxes.	0.0	0.0
1485	Hoover_1930_104	LEGISLATION  This is the last session of the Seventy-first Congress.	0.0	0.0
1486	Clinton_2000_22	We have helped parents to succeed at work and at home--with family leave, which 20 million Americans have used to care for a newborn child or a sick loved one.	1.0	0.0
1487	Roosevelt_1943_125	And I think that Berlin and Rome and Tokyo, which had such contempt for the obsolete methods of democracy, would now gladly use all they could get of that same brand of madness.	0.0	1.0
1488	Roosevelt_1937_34	The menace exists not only in the slum areas of the very large cities, but in many smaller cities as well.	0.0	0.0
1489	McKinley_1900_483	Its most striking new development is the extension of rural free delivery.	0.0	0.0
1490	Coolidge_1928_161	Hence putting the Government directly into business, subsidies, and price fixing, and the alluring promises of political action as a substitute for private initiative, should be avoided.	0.0	1.0
1491	Carter_1981_146	In 1979 the Interior Department held six OCS lease sales, the greatest number ever, which resulted in federal receipts of $6.5 billion, another record.	1.0	0.0
1492	Ford_1975_144	From adversity, let us seize opportunity.	0.0	1.0
1493	Bush_2006_11	We will choose to build our prosperity by leading the world economy, or shut ourselves off from trade and opportunity.	0.0	1.0
1494	Coolidge_1924_192	A special commission also is investigating the problem of petroleum oil for the Navy, considering the best policy to insure the future supply of fuel oil and prevent the threatened drainage of naval oil reserves.	0.0	1.0
1495	Roosevelt_1935_46	A definite program for putting people to work, of which I shall speak in a moment, is a component part of this greater program of security of livelihood through the better use of our national resources.	0.0	1.0
1496	Clinton_1993_186	We have to cut the deficit because the more we spend paying off the debt, the less tax dollars we have to invest in jobs and education and the future of this country.	0.0	1.0
1497	Eisenhower_1959_34	Warning systems constantly improve.	0.0	1.0
1498	Clinton_1996_127	Through AmeriCorps, our national service program, this year 25,000 young people will earn college money by serving their local communities to improve the lives of their friends and neighbors.	0.0	1.0
1499	Bush_2007_161	In 2005, the world watched as the citizens of Lebanon raised the banner of the Cedar Revolution.	1.0	0.0
1500	Carter_1978_204	In the Middle East, we are contributing our good offices to maintain the momentum of the current negotiations and to keep open the lines of communication among the Middle Eastern leaders.	0.0	1.0
1501	Nixon_1974_97	I shall propose a sweeping new program that will assure comprehensive health insurance protection to millions of Americans who cannot now obtain it or afford it, with vastly improved protection against catastrophic illnesses.	0.0	1.0
1502	Roosevelt_1906_119	Of course the best type of education for the colored man, taken as a whole, is such education as is conferred in schools like Hampton and Tuskegee; where the boys and girls, the young men and young women, are trained industrially as well as in the ordinary public school branches.	0.0	0.0
1503	Taft_1909_125	In one of the Chinese-Japanese Conventions of September 4 of this year there was a provision which caused considerable public apprehension in that upon its face it was believed in some quarters to seek to establish a monopoly of mining privileges along the South Manchurian and Antung-Mukden Railroads, and thus to exclude Americans from a wide field of enterprise, to take part in which they were by treaty with China entitled.	0.0	1.0
1504	Clinton_1996_180	As workers increase their hours and their productivity, employers should make sure they get the skills they need and share the benefits of the good years, as well as the burdens of the bad ones.	0.0	1.0
1505	Roosevelt_1901_556	In any serious crisis the United States must rely for the great mass of its fighting men upon the volunteer soldiery who do not make a permanent profession of the military career; and whenever such a crisis arises the deathless memories of the Civil War will give to Americans the lift of lofty purpose which comes to those whose fathers have stood valiantly in the forefront of the battle.	0.0	1.0
1506	Roosevelt_1934_66	We would save useful mechanical invention, machine production, industrial efficiency, modern means of communication, broad education.	0.0	1.0
1507	Bush_2005_141	There are still governments that sponsor and harbor terrorists, but their number has declined.	0.0	0.0
1508	Hoover_1932_36	The difficulties of the country demand undiminished efforts toward economy in government in every direction.	0.0	1.0
1509	Truman_1953_207	But before the United Nations could give full expression to the concept of international security embodied in the Charter, it was essential that the five permanent members of the Security Council honor their solemn pledge to cooperate to that end.	1.0	0.0
1510	Roosevelt_1901_470	The officers and men alike should be kept as much as possible on blue water, for it is there only they can learn their duties as they should be learned.	0.0	1.0
1511	Roosevelt_1906_624	All this, be it remembered, would not increase our Navy, but would merely keep it at its present strength.	0.0	1.0
1512	Truman_1953_96	We answered these questions in a series of forward steps at every level of government and in many spheres of private life.	1.0	0.0
1513	Bush_2007_148	They want to kill Americans, kill democracy in the Middle East, and gain the weapons to kill on an even more horrific scale.	0.0	1.0
1514	Clinton_1998_217	The progress there is unmistakable; but it is not yet irreversible.	0.0	1.0
1515	Obama_2012_373	Our oldest alliances in Europe and Asia are stronger than ever.	1.0	0.0
1516	Roosevelt_1908_393	Such a change in park management would result in economy and avoid the difficulties of administration which now arise from having the responsibility of care and protection divided between different departments.	0.0	1.0
1517	Roosevelt_1941_21	Every realist knows that the democratic way of life is at this moment being directly assailed in every part of the world--assailed either by arms, or by secret spreading of poisonous propaganda by those who seek to destroy unity and promote discord in nations that are still at peace.	0.0	1.0
